# Rooftop PV data for 2010 calendar year
# Derived from original 1MW trace files at:
# http://www.climatechange.gov.au/reducing-carbon/aemo-report-100-renewable-electricity-scenarios
#
# Copyright (C) 2012 Australian Energy Market Operator Limited

# Region (based off capital city)
# QLD,NSW,VIC,SA,Tas

0.5646640571,0.4501883156,0.2889800523,0.4743889659,0.5272886584
0.6036053227,0.5087640356,0.2938076327,0.5218244573,0.6155669507
0.6169930337,0.4861357145,0.2036312884,0.5189187168,0.6498753072
0.5854486525,0.3676471534,0.1259188761,0.4992497635,0.5009817647
0.5349253481,0.32518492,0.2713374638,0.4385449645,0.4327304025
0.4337016882,0.2783581619,0.2088381347,0.4579248228,0.4523896427
0.3072311006,0.2011144209,0.0768541794,0.3834174125,0.3675779727
0.1351889305,0.1037715145,0.0531517284,0.2496793988,0.1884674411
0.0099448508,0.0089446003,0.0096228236,0.1003918881,0.0534483636
0,0,0,0.0069940706,0.0020392374
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1081705986,0.0882888261,0.0552495339,0.0117490907,0.0359171396
0.3013430779,0.2332146536,0.2043985688,0.1575757141,0.2043880342
0.4667103113,0.2956285197,0.3093776245,0.346565448,0.3922681541
0.5646640571,0.4501883156,0.2889800523,0.4743889659,0.5272886584
0.6036053227,0.5087640356,0.2938076327,0.5218244573,0.6155669507
0.6169930337,0.4861357145,0.2036312884,0.5189187168,0.6498753072
0.5854486525,0.3676471534,0.1259188761,0.4992497635,0.5009817647
0.5349253481,0.32518492,0.2713374638,0.4385449645,0.4327304025
0.4337016882,0.2783581619,0.2088381347,0.4579248228,0.4523896427
0.3072311006,0.2011144209,0.0768541794,0.3834174125,0.3675779727
0.1351889305,0.1037715145,0.0531517284,0.2496793988,0.1884674411
0.0099448508,0.0089446003,0.0096228236,0.1003918881,0.0534483636
0,0,0,0.0069940706,0.0020392374
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0511596177,0.0678947479,0.0624340389,0.0133069191,0.0318809725
0.1256465499,0.1819590067,0.2169347573,0.1237125555,0.1434967828
0.1981797081,0.3006588531,0.3778428177,0.2652219117,0.2480837072
0.221910278,0.3483758532,0.4300183697,0.3155710546,0.2520061993
0.2397931615,0.3668105736,0.512535681,0.4274281338,0.4004672619
0.2731655248,0.3646738706,0.5650608511,0.4713365282,0.4165405912
0.3211785218,0.4208117066,0.5602151256,0.4686877228,0.3851269731
0.2746645701,0.3757094769,0.4477503879,0.4817030188,0.4044585204
0.1649108625,0.3092457208,0.4218535409,0.4505308002,0.3713044571
0.1341698867,0.2340779881,0.3711093491,0.4269084163,0.3614975252
0.0812042041,0.1187131473,0.2215193224,0.3169037122,0.2489774366
0.0069464925,0.0107035506,0.032013008,0.1167744121,0.0711129103
0,0,0,0.0073442007,0.0029754336
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0645612322,0.0611262793,0.058406951,0.0157363665,0.0140418667
0.1270597468,0.1418900153,0.1942116904,0.1685854026,0.1168378706
0.186327809,0.1880102977,0.2978527037,0.3480791985,0.2383977013
0.1717603517,0.1761041713,0.343038001,0.4806659914,0.3329692894
0.1743463342,0.1560201413,0.4138006611,0.5976545506,0.4188987645
0.2002616658,0.1585901168,0.4498795261,0.6619364922,0.4603340341
0.2149688721,0.1739821451,0.461406553,0.6848388041,0.4819187339
0.2188557881,0.15473974,0.4475480371,0.6610301681,0.5123198017
0.1967065423,0.1077744692,0.399415288,0.5964249078,0.4399712246
0.1339981185,0.0950487332,0.3201146895,0.4853950428,0.37950567
0.0778575441,0.0848185183,0.1974616154,0.3253098255,0.2450472258
0.0065056404,0.011464855,0.0294717806,0.115649246,0.0684440017
0,0,0,0.0069163022,0.0029090296
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0481176571,0.0673327473,0.0532900203,0.0118519679,0.0397465398
0.1730079201,0.1583681296,0.1544764168,0.1517501309,0.1958240435
0.2814364209,0.3162922849,0.353520872,0.3538371943,0.3951759908
0.3393939117,0.4167514204,0.5304295474,0.5204524168,0.5315830504
0.3645865817,0.4656266677,0.6118947643,0.6420197185,0.6297178613
0.3728944229,0.4238155661,0.5898062915,0.6992608803,0.6719554057
0.33719273,0.3615146811,0.5243643709,0.7063979678,0.6534142043
0.3153327986,0.3193883333,0.4601841859,0.6412595757,0.5933699024
0.2489038013,0.3088330876,0.4310751624,0.582766586,0.4687658718
0.2033957573,0.2212863591,0.3466600634,0.4710156172,0.3891137875
0.1235381773,0.1036935438,0.1911508314,0.312556968,0.2566116775
0.0128446689,0.0097099516,0.0254956287,0.1115888279,0.0715408759
0,0,0,0.0067699317,0.0032490959
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0352518402,0.068540223,0.0731963776,0.0295839501,0.054097715
0.1120685268,0.1429750311,0.2524276314,0.180079553,0.2243291232
0.1903351984,0.2362533707,0.3614567804,0.3728146241,0.3952372724
0.229964679,0.2353054915,0.4299308842,0.5169533521,0.5124641176
0.2842835181,0.1702693637,0.5207589956,0.6222009723,0.6145962684
0.3388645429,0.2917200471,0.5610527184,0.6801334857,0.6625503129
0.3166269499,0.3744052258,0.600123102,0.600208424,0.5782038687
0.3059365923,0.3256628346,0.542667151,0.5138163012,0.4677839623
0.2624947999,0.296379026,0.4184467901,0.4715363666,0.4709542341
0.1909198956,0.2372273929,0.2766501028,0.354027574,0.3922878016
0.1178400563,0.1325119743,0.1762619306,0.2282254856,0.2441827339
0.0136865919,0.0145373624,0.0266350789,0.0800001645,0.0651158245
0,0,0,0.0032485082,0.000299321
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0944664444,0.0892681993,0.0637897404,0.0287320398,0.040435233
0.2286612468,0.1680858782,0.2077990012,0.1040305318,0.0916534599
0.2933104513,0.2021850657,0.2585979524,0.1592084734,0.1086729121
0.2529160096,0.2757721336,0.3589571248,0.2443809282,0.1477511781
0.2923839667,0.3389741153,0.4548192176,0.3070476523,0.1644712391
0.3456567403,0.3466215124,0.5038159672,0.3304719175,0.1939105129
0.3658775204,0.3462334935,0.4591353318,0.2851371375,0.2016607678
0.3668584411,0.3810880795,0.3586321323,0.3260653249,0.1854899024
0.3521160744,0.3499964208,0.2885359823,0.2886322467,0.1349940737
0.2228330145,0.249924234,0.2105442643,0.1285274239,0.0680701838
0.0920879795,0.123047554,0.1010443136,0.075440907,0.0312128156
0.0059479381,0.0124896377,0.0096791837,0.0286985213,0.0094570886
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0930507488,0.0747546409,0.0264247411,0.0211950518,0.0513893944
0.2163267405,0.1940941529,0.075376225,0.0792648381,0.1436995735
0.3385821891,0.3019637158,0.1424970575,0.1094177259,0.1796180932
0.4414121602,0.2295429979,0.1795815199,0.1426745072,0.1715113756
0.4844127525,0.2358329404,0.19144488,0.211726259,0.2158163564
0.4922961706,0.4628756778,0.266297488,0.3074616034,0.2409212413
0.4746297822,0.4932441965,0.2991403609,0.3199095439,0.2763551215
0.3593130622,0.4030154287,0.2298084131,0.3603826775,0.3276073808
0.2188811321,0.2861899368,0.1048852518,0.407637592,0.3162971777
0.1773240781,0.1357743602,0.0844330821,0.3563062827,0.2686563244
0.0891067731,0.0671823555,0.0739430826,0.2414910097,0.1677327316
0.005601903,0.005982682,0.0121468941,0.0976974587,0.0583574432
0,0,0,0.0067686418,0.0013840596
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1148615985,0.1119997169,0.0712286015,0.0343829794,0.0579124496
0.3045412434,0.2851296881,0.2150027855,0.1743346275,0.2243614013
0.4503493184,0.4179428434,0.346209999,0.3239486195,0.3802541479
0.5396455826,0.4585308751,0.431687561,0.4069930184,0.4787580519
0.5323036698,0.433016262,0.4360717194,0.5139286028,0.5745948017
0.4397904998,0.4884145994,0.4701832944,0.6014119262,0.6234283078
0.4266523025,0.455706501,0.5508104325,0.5985694736,0.6136021961
0.4335042904,0.3763700875,0.5585998837,0.5488728152,0.5329831719
0.327794025,0.340494544,0.4480606374,0.4653912483,0.4295056321
0.2126979051,0.2497592724,0.3012451977,0.3196520928,0.2950067234
0.1021437192,0.1230263032,0.1500885322,0.1608885266,0.1507144489
0.0078848995,0.0115296655,0.0294732711,0.063366967,0.0373289327
0,0,0,0.0013612025,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0129715515,0,0,0,0
0.0748712868,0.042902248,0.021476719,0.0126897365,0.0271260326
0.1331724746,0.0910471544,0.0677241585,0.0720453043,0.0734350396
0.1861123848,0.1316065968,0.0742854102,0.1986125916,0.122084233
0.2907799758,0.17373111,0.0787682329,0.295442576,0.2574684508
0.2738510627,0.1640453141,0.0965705635,0.2803277724,0.2820709199
0.2273419299,0.1814823152,0.1022600382,0.2983178764,0.2124552228
0.2281500829,0.1517985628,0.1425544091,0.3782106062,0.312764362
0.2018626225,0.1243187822,0.1377772138,0.3070223715,0.3764748022
0.140296643,0.0983923004,0.118400468,0.2563528336,0.2979154957
0.0860228341,0.0616031925,0.1159908901,0.2759290908,0.2127190612
0.047809174,0.0786231497,0.0741338335,0.2204245974,0.154939139
0.0031301828,0.014343093,0.0260135267,0.106043758,0.0549045976
0,0,0,0.0087319772,0.0002038059
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0101406244,0.0043166416,0,0,0
0.1436752508,0.1296570235,0.0767178316,0.0317881235,0.0610889198
0.3493890935,0.3246856017,0.2199317843,0.1772522345,0.2302778854
0.515210199,0.4689077054,0.3597798127,0.2920613163,0.3903939186
0.6389388135,0.5703037125,0.4976796683,0.4457874746,0.4432713105
0.6782566698,0.6478616295,0.6137643622,0.5394960581,0.4736351884
0.735726199,0.6419220965,0.65543663,0.526684728,0.452828204
0.6643770707,0.636673598,0.6415847565,0.5387904323,0.4983880548
0.5927302393,0.602608045,0.4659345765,0.510438309,0.532827395
0.482715774,0.4972696251,0.3639951565,0.4588921992,0.431827551
0.3206239875,0.3451946486,0.2701327558,0.4047882603,0.3718917784
0.1536918501,0.1569882011,0.2040319397,0.2532376239,0.2516333637
0.015163952,0.0143348832,0.0562552447,0.1079327129,0.0721115435
0,0,0,0.0068681139,0.0014350169
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0125352417,0.0048277319,0,0,0
0.1432071003,0.1337226606,0.0715435655,0.0306057747,0.0585531467
0.3412474163,0.3350673244,0.2148200379,0.1481760839,0.1890381555
0.467533635,0.4903409344,0.3264773167,0.2749792562,0.2659929125
0.5575800465,0.6044457074,0.4576121117,0.3873682634,0.3403315053
0.6561500804,0.6610035151,0.4957843107,0.4603741337,0.4275116402
0.703703494,0.6741805639,0.4603593189,0.4961747966,0.5030777368
0.6921719647,0.6583005307,0.4464957807,0.5600419273,0.5611643011
0.5995411771,0.5977417558,0.4564994255,0.5346227171,0.4983974108
0.4958032833,0.4727648091,0.388932417,0.4334991296,0.4024257011
0.3490774692,0.2981489609,0.3450965028,0.3756828734,0.3223041808
0.1556031819,0.1463072849,0.2140180874,0.2845814766,0.212726546
0.0141473355,0.014789697,0.0517714986,0.1218790979,0.0645246673
0,0,0,0.0071473937,0.0012422932
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0131503874,0.0049623002,0,0,0
0.1411647649,0.1300777595,0.0855180645,0.0359136697,0.0666194465
0.3227605598,0.3278917265,0.2415394108,0.1693341948,0.1171856789
0.4212724095,0.4876715845,0.3785101378,0.3112597378,0.1897499113
0.4736609981,0.6022365375,0.4595926866,0.4055038608,0.2288772961
0.5410871576,0.6588417391,0.4734353255,0.5243005968,0.4960829767
0.5846472817,0.6724957852,0.5741292109,0.6292021972,0.5153859883
0.580034313,0.6572410464,0.5830854597,0.6747593448,0.5470271905
0.5242087541,0.5990259792,0.5887451246,0.6708913873,0.5198770897
0.4911216002,0.4870172421,0.480675076,0.5723849612,0.5447132243
0.326139703,0.335705614,0.3230707279,0.4466623267,0.4065605738
0.1570663528,0.1582948983,0.164168516,0.2894372758,0.2537737767
0.0167231804,0.0151928514,0.0362965258,0.1114661732,0.0772699832
0,0,0,0.0062693897,0.0035654915
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0137064745,0.015415603,0.0008145209,0,0
0.1427814279,0.1033287632,0.0783040736,0.0438167129,0.06868983
0.3258536011,0.2080906585,0.2259938825,0.2075069505,0.2481063954
0.4622763571,0.3078957575,0.3505787665,0.3879404343,0.4112373913
0.572545869,0.3754203738,0.4291542072,0.4919136974,0.53820708
0.6419345838,0.3638972212,0.4860795748,0.6332935541,0.6274747665
0.6878384942,0.3454540922,0.5252980358,0.7205569176,0.6601855905
0.6680630193,0.3445030026,0.5350470005,0.7333761587,0.6575659178
0.6063467604,0.3530365138,0.5354816739,0.7075278634,0.6447692844
0.5138393017,0.3434643105,0.4839439561,0.6350270925,0.5663521886
0.3566680032,0.2291210388,0.3526183131,0.5063388692,0.4302389066
0.1613696604,0.1099691152,0.2042001063,0.3344698904,0.2670440562
0.0150827797,0.0112913044,0.0512968248,0.1365715235,0.0756408976
0,0,0,0.0081001472,0.0032208876
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0156462915,0.0152322037,0.0041067808,0,0
0.1472005683,0.1278598752,0.0960613654,0.0440849814,0.0703905121
0.3069621328,0.2996016621,0.2887310426,0.2042386803,0.252071925
0.3287006984,0.3920688006,0.4297102263,0.3906669737,0.4230467355
0.3372423471,0.4430235724,0.5492729556,0.5478858334,0.5533473848
0.3853936654,0.4539009441,0.6486532622,0.6604695197,0.6485795048
0.3734066577,0.4578039129,0.6968075587,0.7164260058,0.6919116982
0.3629799136,0.4842255852,0.6903303903,0.7271952689,0.6780227548
0.3130427343,0.4505780162,0.6327519595,0.690338661,0.6342438137
0.2601513704,0.377245194,0.5497492656,0.6121402586,0.557253504
0.2250056396,0.2607480964,0.410168068,0.4894681701,0.4144637989
0.1468093423,0.1376912165,0.2294521526,0.3194739236,0.2561534686
0.0180657709,0.0153047011,0.0525585442,0.1295947195,0.0748184607
0,0,0,0.0072856765,0.0033441058
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0159257897,0.0176255832,0.0048518657,0,0
0.1290762027,0.1304653198,0.0939106797,0.0448599315,0.0730074248
0.2738796193,0.2910039397,0.279968558,0.2089335081,0.2526819345
0.3704560426,0.3933704527,0.4416844014,0.4003013539,0.4235281004
0.425533953,0.4134170263,0.555068061,0.5540030913,0.5543157281
0.4344025753,0.4525274367,0.6421517923,0.6568029485,0.6468205817
0.4242007147,0.4961937823,0.683125796,0.7109588247,0.685860722
0.3798454667,0.4793215337,0.6653143928,0.7202026429,0.6818423312
0.3290719348,0.4511267159,0.6101223726,0.6871759853,0.6434056512
0.2902736309,0.3760883228,0.528980366,0.6061777809,0.559033478
0.2438112595,0.2774841256,0.3919714046,0.4800731832,0.4290792336
0.1442412077,0.1489485043,0.2259362069,0.3166975106,0.2683793876
0.0165343317,0.0153190263,0.0529298392,0.129613637,0.0872128808
0,0,0,0.0070682275,0.0033122721
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0160278975,0.0174880949,0.00475453,0,0
0.1372808831,0.1360067435,0.0932080414,0.0468471202,0.0632686044
0.2954579108,0.3053074359,0.281537951,0.1990803718,0.1849902934
0.454303164,0.4421928022,0.4461625257,0.337163754,0.361790835
0.5162767896,0.5457368257,0.5761423499,0.4405791205,0.4257173983
0.589032868,0.6075553625,0.6586185106,0.4233795994,0.3838169028
0.5934334467,0.6214096863,0.6934102045,0.3438476795,0.3654775565
0.4996357632,0.6132609834,0.6794514043,0.3099012835,0.3284028724
0.5098656449,0.5206210863,0.5073670691,0.2720707641,0.3376166356
0.4616755967,0.3440506196,0.410976823,0.2844206771,0.3295300334
0.3355901669,0.2022173242,0.2852518732,0.2190939691,0.2473420124
0.1460900719,0.1273568877,0.1467866019,0.1216367809,0.1254982279
0.0185794871,0.0154284911,0.0349463812,0.0415114852,0.0392266283
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0159863119,0.0203259074,0.0054570387,0,0
0.1422336758,0.1420464153,0.0572884,0.0266517594,0.058044018
0.3272619791,0.3196054282,0.1465406704,0.125968907,0.2132780807
0.4733577622,0.4604416159,0.2591536475,0.2695399356,0.3602120144
0.5721251939,0.5583527912,0.3417304165,0.3820952456,0.4520058139
0.6382088343,0.6142394393,0.3388966959,0.431118094,0.540565721
0.6121082415,0.580270203,0.3281366254,0.4848125533,0.6161025802
0.5368704124,0.4206354316,0.3351288243,0.5337313551,0.6232552223
0.5554650702,0.2559808759,0.2807387546,0.5404328223,0.6062834855
0.4869701783,0.2174086162,0.3805697736,0.5386757229,0.5616625067
0.3274502744,0.1518928921,0.3139505248,0.473105838,0.4099493076
0.1542053342,0.1028779091,0.1923365842,0.3315077411,0.2429386232
0.0232037534,0.013692955,0.0587802711,0.1391221294,0.0885063442
0,0,0,0.0093250916,0.0035989391
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0164287257,0.0142133865,0,0,0
0.1478170348,0.0730167504,0.0624835006,0.0482556546,0.0812341795
0.3302841642,0.154226968,0.2070571564,0.2157655066,0.272115228
0.4691761774,0.2273858085,0.3251165929,0.4078945272,0.4504941224
0.5888201211,0.273298169,0.4269957451,0.5613706294,0.5869212974
0.6605097873,0.2951418908,0.4991550953,0.6806442604,0.6733845307
0.6871227934,0.3124107198,0.53050229,0.7501852897,0.7084390262
0.6723750723,0.2828171688,0.548089471,0.7682515799,0.6914438995
0.5702993536,0.2536128597,0.5084183534,0.7327725159,0.6638344203
0.4826704403,0.2103771876,0.4400027353,0.6511844268,0.5746275476
0.3420223721,0.1543679268,0.3322648077,0.5227395524,0.4460126109
0.1513373549,0.0610182669,0.2006527306,0.3478116007,0.2782228078
0.021833802,0.002568488,0.0542401373,0.1452815219,0.0913685705
0,0,0,0.0088474261,0.003611289
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0179121362,0.0157481404,0.0036686565,0,0.0065386563
0.1064425648,0.10251374,0.0814355691,0.047552832,0.0869048353
0.27414591,0.1864323847,0.2467621341,0.1924373771,0.2382744363
0.4095898871,0.267070756,0.3769136891,0.37111015,0.3882380683
0.4945109167,0.3527724836,0.4520230833,0.538401246,0.5538736584
0.5352355446,0.4317607808,0.5216170017,0.6660192502,0.6559309613
0.5349697894,0.4536465456,0.557368282,0.7279089777,0.6975393165
0.5662764366,0.4832419312,0.543014987,0.7221167582,0.7004560414
0.5148452095,0.4480809662,0.4737400667,0.6733283157,0.6672844357
0.4571588283,0.4105891359,0.421887887,0.6071202204,0.5844209134
0.3273322998,0.3130441171,0.3711537399,0.4846572571,0.453753042
0.1591520586,0.1530077202,0.2343056546,0.3250654448,0.2819067226
0.0250546344,0.0158049979,0.0580160527,0.137592385,0.0926732611
0,0,0,0.0080302381,0.0035535159
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0197523619,0.0222106427,0.0056610096,0,0.0062186118
0.120224179,0.1362276605,0.0975280438,0.0474562148,0.065358729
0.2529406397,0.2853308831,0.2729830015,0.2091343784,0.1878899436
0.325403834,0.4166795651,0.4093089278,0.3759004256,0.2999534607
0.4398684951,0.5076262749,0.5509886438,0.4838250555,0.4258605447
0.4796355831,0.5899232818,0.558588219,0.638848444,0.5816328331
0.3889577128,0.6054608554,0.6468176865,0.7229267746,0.6081219344
0.4077113954,0.5412206403,0.4875950183,0.6445039409,0.5199741579
0.4340606095,0.461018752,0.4195531578,0.5574562379,0.4819058694
0.3679525175,0.3895836756,0.3989196987,0.4646211307,0.383607329
0.2544336167,0.2628383228,0.2877610874,0.3699749231,0.2794526506
0.1275664487,0.1296036671,0.1880491458,0.2453127051,0.1742720896
0.0129155447,0.013017744,0.0549620792,0.1013684842,0.07112657
0,0,0,0.004961422,0.0005445668
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0203865514,0.023967659,0.0064930454,0,0.0084140613
0.1346069105,0.1482885052,0.0942410186,0.0499193871,0.0897146682
0.3188313443,0.3093421904,0.2609498548,0.2176928642,0.2542614568
0.4627898412,0.4212619492,0.3520167692,0.3754235305,0.4110385768
0.5690867672,0.5463361299,0.5451497956,0.4716151325,0.5010030495
0.6175088381,0.5669402704,0.6400715811,0.62980584,0.6073477275
0.623760958,0.5271169632,0.6064706623,0.7243094779,0.6863986905
0.5928201928,0.5645343391,0.6696902888,0.749987515,0.7001239043
0.5442599791,0.3543843368,0.5357935436,0.719552566,0.6664961949
0.4227321894,0.2954652399,0.3989954709,0.6387418176,0.5788377359
0.3053031703,0.2577209985,0.3367400159,0.5055871533,0.4312142669
0.145123251,0.1331077622,0.2176540826,0.3361831354,0.2477087665
0.0179619854,0.0135329927,0.0588802962,0.1409492238,0.0787672665
0,0,0.0010087825,0.0081431451,0.0037661538
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0252328814,0.0164821046,0.0022609984,0,0.0059023799
0.1460961401,0.0898462527,0.0880969431,0.0516330792,0.0770829339
0.2982379,0.1955691751,0.2375711326,0.2214010541,0.2088927018
0.4209167009,0.3425178073,0.4320874022,0.4082135464,0.3417571219
0.4842890665,0.375474036,0.4869191117,0.5476209873,0.4617652642
0.5518808546,0.419443703,0.5167450305,0.6520219597,0.4754577321
0.4781538503,0.5113375275,0.5235638784,0.7164621211,0.4970230182
0.5468962926,0.5266523495,0.5642985931,0.6869506941,0.4512044747
0.4561611306,0.4567824967,0.5676104059,0.6039730227,0.4136587173
0.2756194328,0.3366700046,0.4669753301,0.5158289599,0.3163048964
0.1540022251,0.2590434428,0.3500742667,0.4358098262,0.3046127358
0.1191534834,0.1521845942,0.2271862777,0.2897791681,0.2010100598
0.0252381108,0.0167918318,0.0596412906,0.1239478214,0.0835095524
0,0,0.0005843887,0.0065286637,0.003089366
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0247027094,0.0227192105,0.003812554,0,0.0088176546
0.1550129518,0.1257688844,0.0953230848,0.0449957425,0.0826989976
0.3369400037,0.2046293708,0.2343338444,0.147259957,0.1985204351
0.4540383012,0.3187043315,0.3859480268,0.2229418051,0.2987565978
0.5562494855,0.4059186908,0.4989532306,0.2941195492,0.3694996898
0.6063824562,0.3801215486,0.5234311921,0.3124515454,0.3901859821
0.6785147505,0.3141664366,0.5231536686,0.3128716877,0.3951780959
0.6826893746,0.3216667596,0.5127347916,0.3071393166,0.3871099717
0.5828844444,0.2984851522,0.4743678563,0.3009768285,0.3527424387
0.4922756455,0.2526975448,0.4006941966,0.2989211753,0.3241683586
0.3479016494,0.2505376035,0.3221613646,0.2058095275,0.2401121835
0.1651037984,0.1527597428,0.1869654595,0.1047348162,0.1183793843
0.0255507882,0.0173907844,0.0496828143,0.0468220992,0.0317174768
0,0,0,0.0039091462,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.027578167,0.0240485192,0.0057011557,0,0.0108094245
0.158489366,0.1362877438,0.0581584759,0.0327906694,0.08453064
0.3005902534,0.3056474493,0.1502670674,0.1477795026,0.1496247118
0.3830766508,0.442507284,0.2333966153,0.2815132169,0.206087313
0.4641746599,0.5364888888,0.2891997381,0.3655672986,0.2551402167
0.5095898948,0.564932907,0.2848517079,0.3427048856,0.2959322631
0.5657063746,0.5713830717,0.2924286017,0.3592749671,0.344501229
0.5483758837,0.5749376184,0.2683496714,0.3498239154,0.3104508635
0.4567702795,0.4788570729,0.2273317629,0.3003871159,0.2075372551
0.3459071464,0.3530450753,0.174213279,0.2336471957,0.2224597996
0.2373911909,0.25184002,0.1021327306,0.2101208099,0.2110071519
0.1113332468,0.1228180755,0.0570667215,0.1492181674,0.1283848265
0.0118892547,0.0116698904,0.0137678388,0.0655753195,0.0412885937
0,0,0,0.0052539111,0.000536247
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0252770371,0.0241362439,0.0047231648,0,0.0051707661
0.1157051617,0.10355656,0.0726848303,0.0459378725,0.0203603068
0.1685798557,0.1685209853,0.1252483158,0.1311074381,0.1250875006
0.2868139936,0.248957703,0.1662887437,0.2953034458,0.1747284273
0.2871232978,0.3056751213,0.2060481568,0.4334246632,0.2409560923
